operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
VakifBank,34713097,2025-12-30,30 Aralık 2025 19:18,Hakan,Ek Hesap Borcunda 12 Aylık Vade Teklifi Müşteriyi Mağdur Ediyor,"VakıfBank nezdinde bulunan ek hesabımda 294.000 TL borcum bulunmaktadır. Bu borcumu gelir durumuma uygun şekilde düzenli ödeyebilmek için 60 ay vadeye kadar yapılandırma talebim oldu. Yaklaşık iki hafta önce müşteri hizmetlerini aradığımda, ek hesap borcum için en fazla 12 ay vade ile yapılandırma
...","VakıfBank 30 Aralık 2025 19:18    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Hakan 30 Aralık 2025 19:29 Bekliyorum.",,,"VakıfBank’ta bulunan ek hesap borcumu yapılandırmak istiyorum. Toplam 538.000 TL borcum için bankadan 48 ya da 60 ay vade talep etmeme rağmen, tarafıma yalnızca 12 ay vade sunuldu ve aylık yaklaşık 58.000 TL ödeme çıkıyor. Bu tutarı ödeyebilmem mümkün değil. Bugün hem şube hem de müşteri hizmetleri...",#Ek Hesap,8700,,https://www.sikayetvar.com/vakifbank/ek-hesap-borcunda-12-aylik-vade-teklifi-musteriyi-magdur-ediyor
VakifBank,34713041,2025-12-30,30 Aralık 2025 19:18,Serkan,VakıfBank Sky Limitimin Düşürülmesi Ve Hızlı Çözüm Talebi,"VakıfBank’ta uzun süredir müşteriyim ve bankanın birçok ürününü (kredi, kredi kartı, hesap) aktif olarak kullanmaktayım. Bugün internet şubesine giriş yaptığımda, bankanın bana tanımlamış olduğu 2 milyon tl tutarındaki sky limitimin hiçbir bilgilendirme yapılmadan ve onayım alınmadan 500 bin tl’ye d
...","VakıfBank 30 Aralık 2025 19:18    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Serkan 30 Aralık 2025 19:48 Ben emekli maaşımı bakıfbanktan alıyorum ben sky kullanamayacaksam neden VakıfBank'tan maaş almaya devam edeyim promosyonuda iade ediyorum kredi kartlarımıda vakıfbankyan kapattırıyorum yarın maaşımı da başka bankaya taşıyorum kredilerimi düzenli ödedim kapattım neden sky limitim neden artmıyor maaşımı taşırım limitlerim artar sizdeki bütün hesaplarımı kapattıracağım sky limit reklamı yapıyorsunuz bir de insanları kandırmayın Serkan 31 Aralık 2025 18:11 VakıfBank maaş müşterisiyim. Tarafıma 2.500.000 TL Sky Limit tanımlanmıştı, bu limitin bir kısmını kredi kartı ve kredi olarak kullandım. Kullandığım kredileri eksiksiz ödeyip kapatmama rağmen, Sky Limitimin tekrar artması gerekirken 5 aydır limitim yeniden açılmadı ve artırılmadı.

Bu konuyla ilgili yaptığım şikayetlere VakıfBank tarafından “başvuru sahibi ve kefillerin diğer bankalardaki ödeme performansı göz önüne alınarak olumsuz” şeklinde bir cevap verildi. Öncelikle ben VakıfBank’tan hiçbir zaman kefil göstererek kredi ya da Sky Limit başvurusu yapmadım. Buna rağmen kefillerden bahsedilmesi ve diğer bankalardaki ödeme performansım gerekçe gösterilerek olumsuz dönüş yapılmasını gerçeği yansıtmayan, asılsız ve iftira niteliğinde bir açıklama olarak görüyorum. Bu iddialarını ispatlamalarını talep etmeme rağmen tatmin edici bir açıklama yapılmadı.

Şu an VakıfBank üzerinden 51.182 TL maaş alıyorum, ocak ayında maaşımın yaklaşık 57.000 TL civarında olmasını bekliyorum. Bu gelir durumuma ve bankayla maaş müşterisi olarak çalışmama rağmen Sky Limitimi kullanamıyorsam, bu bankada maaşımın bulunmasının bir anlamı kalmadığını düşünüyorum.

VakıfBank’tan, Sky Limitimin yeniden açılmasını ve gelir durumuma uygun şekilde artırılmasını, tarafıma yapılan “diğer bankalarda ödeme performansı” ve “kefil” gibi gerçeği yansıtmayan beyanların ivedilikle düzeltilmesini ve yazılı, net, tutarlı bir açıklama yapılmasını talep ediyorum. Aksi takdirde mağduriyetimin giderilmesi için gerekli resmi başvuruları yapacağımı ve maaşımı başka bankaya taşımayı ciddi şekilde değerlendirdiğimi belirtmek istiyorum.",,1/5,"VakıfBank’tan maaşımı alıyorum ve yaklaşık 2 yıl önce hesabıma 2.500.000 TL tutarında Sky Limit tanımlandı. Bu limit kredi, kredi kartı ve KMH limiti olarak görünüyordu ve başlangıçta limitlerimi normal şekilde yönetebiliyordum. Bankaya olan kredi borçlarımı düzenli olarak ödedim, ödedikçe Sky Limi...",#Sky Limit,5844,,https://www.sikayetvar.com/vakifbank/vakifbank-sky-limitimin-dusurulmesi-ve-hizli-cozum-talebi
VakifBank,34696347,2025-12-29,29 Aralık 2025 20:13,Ali,VakıfBank Haksızca Kart Aidatı Kesiyor!,"VakıfBank maaş müşterisiyim. Sonu dört hanesi 4381 ile biten VakıfBank MilPlus kredi kartıma, maaş müşterisi olmama rağmen 26 Haziran 2025 tarihinde 899 TL tutarında üyelik ücreti ekstreme yansıtılmıştır. Belirtilen tutarın geri iade edilmesini talep ediyorum. Aidat ücretlerinin aşağıda belirtilen k
...","VakıfBank 29 Aralık 2025 20:13    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,Yaklaşık 11 yıldır VakıfBank MilPlus kredi kartı kullanıyorum. 24 Aralık tarihinde ekstreme 899 TL tutarında kart aidatı yansıtıldığını gördüm. Uzun y...,#Kredi Kartı,417,,https://www.sikayetvar.com/vakifbank/vakifbank-haksizca-kart-aidati-kesiyor
VakifBank,34692951,2025-12-28,28 Aralık 2025 22:19,Furkan,YZG Fonunun Portföy Değeri Güncellenmiyor Ve Yanlış Fiyatlama,"VakıfBank nezdindeki 5**2 numaralı yatırım hesabım üzerinden 4 Aralık tarihinde Altıns1 hissesinden alım yaptım. İşlem ekranlarda yapılmış ve kayıtlı olarak görünüyor olmasına rağmen, ne hisse senedim portföyüme yansıdı ne de işlem tutarı hesabıma geri döndü. Yaklaşık 4 gündür bu durumla ilgili ola
...","VakıfBank 28 Aralık 2025 22:19    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,,"VakıfBank’ta YZG yatırım fonu ile ilgili olarak 4 gündür portföy değerim güncellenmiyor. Bu durum, fonun fiyatlamasında yanlışlık olmasına ve portföyümde yanlış fiyatlama görünmesine neden oluyor. Konu ile ilgili tarafıma bir talep numarası verilerek inceleme başlatıldığı söylendi; ayrıca 9700206 n...",#Fon,933,,https://www.sikayetvar.com/vakifbank/yzg-fonunun-portfoy-degeri-guncellenmiyor-ve-yanlis-fiyatlama
VakifBank,34677516,2025-12-27,27 Aralık 2025 00:15,Muhammet,VakıfBank ATM’sinde 19.800 TL Yatırma İşlemi Hesaba Yansımıyor,"23.12.2025 tarihinde saat 16:50 civarında Kars Merkez’de bulunan VakıfBank ATM’sinden QR ile kendi hesabıma 5 bin tl civarında para yatırma işlemi yaptım. ATM parayı aldı ancak tutar hesabıma geçmedi ve işlem ortada kaldı. Durumu bildirdiğimde ertesi gün hesabıma yatacağı söylendi ancak üzerinden b
...","VakıfBank 27 Aralık 2025 00:16    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,3/5,"26.11.2025 tarihinde saat 18.13 sularında Elazığ tren garı yanında bulunan VakıfBank ATM’sinden, VakıfBank vadesiz hesabıma QR kod ile 19.800 TL para yatırma işlemi yaptım. İşlem sonunda onay verdim, ATM parayı aldı ancak tutar hesabıma yansımadı. Hemen ardından müşteri hizmetlerini arayarak durumu...",#Para Yatırma,388,,https://www.sikayetvar.com/vakifbank/vakifbank-atmsinde-19800-tl-yatirma-islemi-hesaba-yansimiyor
VakifBank,34681186,2025-12-27,27 Aralık 2025 14:38,Muhammet,Harcamam Kampanya Sisteminde Görünmediği İçin World Puanları Alamadım,"VakıfBank Worldcard kredi kartımla, VakıfBank mobil bankacılık uygulamasındaki Cepte Kazan bölümünde yer alan “mediamarkt.com.tr üzerinden yapılacak 1
...
2
Destek
3
Yorum","VakıfBank 27 Aralık 2025 14:38    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,"VakıfBank’ın Cepte Kazan uygulamasında Media Markt üzerinden yapılacak 17.500,00 lira ve üzeri hediye Worldpuan kampanyasına katıldım. Uygulamada kamp...",#Kredi Kartı,489,,https://www.sikayetvar.com/vakifbank/harcamam-kampanya-sisteminde-gorunmedigi-icin-world-puanlari-alamadim
VakifBank,34679206,2025-12-27,27 Aralık 2025 10:54,Recai,VakıfBank Aidatsız Kartta 499 TL Gizli Aidat Yansıtılması Ve İade Talebi,"VakıfBank Click Kart’ı 27.12.2024 tarihinde özellikle kart aidatı olmadığı için tercih ederek kullanmaya başladım. Kartı alırken aidatsız olduğu bilgisine güvenerek bu kartı seçtim ve o tarihten bu yana da aktif olarak kullanıyordum. Ancak 26.12.2025 tarihinde düzenlenen ekstreme, hiçbir bilgilendirme yapılmadan 499 TL kart aidatı yansıtıldığını gördüm.Bunu fark eder etmezmüşteri hizmetlerini aradım ve kart aidatının iptal edilerek iadesini talep ettim. Görüşmede, aidatın iadesi için 12 ay boyunca her ay en az 5.000 TL harcama yapmam gerektiği söylendi. Zaten kartı düzenli kullanan bir müşteri olmama rağmen bu şekilde harcamaya zorunlu bırakılmayı kabul etmedim, bu şartı reddettiğimi ve kart aidatı ödemek istemediğimi açıkça ifade ettim.Bu nedenle kartımı kapattırmak istediğimi ilettim ve talebim de özellikle “kart aidatını ödememek için kartı kapatmak istiyorum” şeklinde alındı, ben de bu kaydı onayladım. Buna rağmen bir gün sonra ekstreme baktığımda, ekstremin kesildiğini ve 499 TL kart aidatının yine ekstreme yansıtıldığını gördüm. Bunun üzerine tekrarmüşteri temsilcisine bağlanarak aidatın iptali için talepte bulundum. Bu defa talebimin olumsuz sonuçlandığı, ayrıca kart kapatma talebi verdiğim için hiçbirkampanyadan da yararlanamayacağım tarafıma bildirildi.Ben baştan beri herhangi bir kampanyadan faydalanmak istemediğimi, amacımın bu haksız bulduğum kart aidatını ödememek olduğunu, bu sebeple kartı iptal ettirmek istediğimi ve görüşmede talebimin bu şekilde alındığını belirttim. İlk görüşmede kartı iptal etsem dahi bu tutarı ödemek zorunda kalacağım bana açıkça söylenmemişken, daha sonra borcu ödemezsem gün gün faiz işleyeceği ifade edildi. Aidatsız olduğu için aldığım bir karta, sonradan bu şekilde yüksek tutarlı bir aidat yansıtılmasını ve bunun tarafıma adeta bir zorunluluk gibi dayatılmasını kesinlikle kabul etmiyorum.Devlet bankası olarak VakıfBank’ın, başlangıçta aidatsız olarak sunulan bir karttan daha sonra bu şekilde ücret talep etmesi güven sarsıcı bir durumdur. Devlet bankasının vatandaşına karşı bu kadar güvensizlik oluşturan bir uygulama içinde olmaması gerektiğini düşünüyorum. Aidatın ekstreye yansıtılması sırasında da tarafıma açık ve şeffaf bir bilgilendirme yapılmamıştır.VakıfBank Click Kart’ımdan 25.12.2025 tarihli ekstreme yansıtılan 499 TL kart aidatının iptal edilerek tarafıma iade edilmesini talep ediyorum. İlgili dekont ve ekstreler tarafımda mevcuttur ve istenmesi halinde sunabilirim.","VakıfBank 27 Aralık 2025 10:54    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Recai 28 Aralık 2025 14:32 İnsanları bu şekilde kandırmayın, aldatmayın. Devletin bankasını, Milletin kendi alın teriyle kazandığı parasına göz dikecek durumuna düşürmeyin. Size yakışanı yapın. Dürüst ve güvenilir olmayı deneyin. Yalan ile hile ile bir yere varılmaz",Çözüldü,1/5,"VakıfBank Click Kart’ı 27.12.2024 tarihinde özellikle kart aidatı olmadığı için tercih ederek kullanmaya başladım. Kartı alırken aidatsız olduğu bilgisine güvenerek bu kartı seçtim ve o tarihten bu yana da aktif olarak kullanıyordum. Ancak 26.12.2025 tarihinde düzenlenen ekstreme, hiçbir bilgilendir...",#Click Kart,1946,,https://www.sikayetvar.com/vakifbank/vakifbank-aidatsiz-kartta-499-tl-gizli-aidat-yansitilmasi-ve-iade-talebi
VakifBank,34679820,2025-12-27,27 Aralık 2025 12:11,Recep,VakıfBank Hesabım Haksız Bloke Edildi Ve Mobil Bankacılık Erişimi Kesildi,"14.12.2025 tarihinde saat 20:40 civarında VakıfBank mobil bankacılık uygulamasına giriş yapmaya çalıştığımda, “güvenlik nedeniyle” girişimin bloke edildiğini gördüm ve o zamandan beri mobil bankacılığa erişim sağlayamıyorum. Blokenin neden konulduğunu ve nasıl kaldırılacağını öğrenmek için önce müş
...
1
Yorum","VakıfBank 27 Aralık 2025 12:11    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Recep 29 Aralık 2025 18:46 Hiçbir şekilde iletişime geçmediler çözüm sunmadılar hesap halen blokeli.",,1/5,"Diyarbakır VakıfBank şubesinde bulunan hesabım, hiçbir somut gerekçe sunulmadan ve tamamen haksız şekilde 25.12.2025 Perşembe günü bloke edildi. Mobil bankacılığa girmeye çalıştığımda sadece şubeye gitmem gerektiğine dair bir uyarı aldım; bunun dışında bana SMS, e-posta veya herhangi bir yazılı bild...",#Hesap,2539,,https://www.sikayetvar.com/vakifbank/vakifbank-hesabim-haksiz-bloke-edildi-ve-mobil-bankacilik-erisimi-kesildi
VakifBank,34685363,2025-12-27,27 Aralık 2025 22:02,Murat,VakıfBank Platinum Visa Kartımda Temassız Özelliği Çalışmıyor,"18 Temmuz 2025’ten bu yana VakıfBank kredi kartımın mobil temassız ödeme özelliğini, Samsung S24 Ultra cihazımda VakıfBank mobil uygulaması üzerinden kullanamıyorum. Kart ayarlarından “Mobil Temassız Açma/Kapama” bölümüne girdiğimde sadece “Bu kartınız için mobil temassız ödeme tanımı talebiniz alın
...
1
Yorum","VakıfBank 27 Aralık 2025 22:02    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Murat 28 Aralık 2025 09:08 Bize yazın kısmı uygulamanın kullanımı yönlendiriliyor kartları seçtiğinde mesaj yazılmıyor bunu da bilmenizi isterim.
Ayrıca şifre gönderse temasız oda yok kartla yapınca telefonda da öyle kısıtlama uyarısı 062 saçmalığın hemen kaldırılmasını istiyorum Murat 29 Aralık 2025 16:12 Merhaba sorun devam etmekte su isi bilen biri yapar mı artık bugün denedim aynı hatayı verdi SMS ekliyorum yapkredi posu anlaşmalı bankadan mobil temassız ve kartın temassız ozelliyinde bu şekilde sorun devam etmekte karekod ile ödeme yaptım yine Murat 01 Ocak 23:08 Kaydı kapamışlar çözüm bulamayıp yaptıkları doğru bir durum mu bu şimdi",Çözüldü,1/5,"VakıfBank’a ait yaklaşık 2,5 ay önce başvurusunu yaptığım ve 9178 ile biten VakıfBank Platinum Visa kredi kartımı ilk olarak 26.11.2025 tarihinde saat 13:11:13’te temassız olarak sorunsuz bir şekilde kullandım. Ancak 24 Aralık tarihinde fiziki mağazada yaptığım yaklaşık 750 TL tutarındaki alışverişi...",#NFC,1160,,https://www.sikayetvar.com/vakifbank/vakifbank-platinum-visa-kartimda-temassiz-ozelligi-calismiyor
VakifBank,34678094,2025-12-27,27 Aralık 2025 01:36,Okan,Fast Transferde Hatalı Soyad Nedeniyle 8.000 TL İade Talebi,"1 Ağustos 2025 tarihinde VakıfBank mobil uygulaması üzerinden kendi adıma kayıtlı VakıfBank hesabımdan, başkasına ait olan QNB Finansbank hesabına 60.000 TL transfer ettim. Ancak alıcı soyadının bitişik yazılması nedeniyle para karşı hesaba geçmedi. Benzer şekilde, 3 Ağustos 2025 tarihinde VakıfBank
...","VakıfBank 27 Aralık 2025 01:36    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank  
Müşteri Memnuniyeti",Çözüldü,5/5,26.12.2025 tarihinde saat 23:12:09’da VakıfBank mobil uygulaması üzerinden TEB’deki bir hesaba IBAN bilgisini girerek 8.000 TL tutarında fast işlemi g...,#FAST,967,,https://www.sikayetvar.com/vakifbank/fast-transferde-hatali-soyad-nedeniyle-8000-tl-iade-talebi
VakifBank,34676139,2025-12-26,26 Aralık 2025 21:15,Bayangül,VakıfBank Kredi Kartı Yıllık Aidat Kesintisinin İptali Ve Tam İade Talebi!,"VakıfBank kredi kartımı yaklaşık 3–4 yıldır düzenli olarak kullanıyorum. 14.11.2025 tarihinde kartımın sonu 4330 ile biten kredi kartımdan yıllık kart aidatı adı altında bir kesinti yapıldığını fark ettim. Bu kartı alırken Troy kart olduğu için aidat alınmayacağı özellikle belirtilmişti. Bugüne kad
...","VakıfBank 26 Aralık 2025 21:15    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank  
Müşteri Memnuniyeti Bayangül 30 Aralık 2025 15:22 Kesinlikle bir geri dönüş olmadı. Kartımı iptal ettirmeyi düşünüyorum",,1/5,VakıfBank kredi kartımdan 28.11.2025 tarihinde yıllık kart aidatı kesintisi yapılmıştır. Aidat kesintisi yapılan kredi kartımın son 4 hanesi 2312’dir. Geçen senede aynı kesinti yapılmıştı. Seneye arayın bir sonraki kesintide iade için yardımcı oluruz denmişti ama Bu kesinti sonrasında VakıfBank müş...,#Kredi Kartı,179,,https://www.sikayetvar.com/vakifbank/vakifbank-kredi-karti-yillik-aidat-kesintisinin-iptali-ve-tam-iade-talebi
VakifBank,34671848,2025-12-26,26 Aralık 2025 14:42,Serkan,Maaş Müşterisinin Kredi Kartı Limit Artışı Sürekli Reddediliyor,"VakıfBank maaş müşterisi olarak uzun yıllardır hizmet almama rağmen, diğer tüm bankalarda kredi kartı limiti artışı, ek hesap limiti açılması veya kredi talebimde hiçbir sorun yaşamazken, VakıfBank'ta hem kredi kartı limitimin artırılması hem de kredi başvurularımda sürekli olarak ret cevabı alıyoru
...","VakıfBank 26 Aralık 2025 14:42    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Serkan 26 Aralık 2025 14:50 Sizin kadar insanı yoran banka görmedin. Tek dileğim bir an önce sizden kurtulmak.
73 bin maaş alan 10 yıllık maaş müşterinin limitini arttırmıyorsunuz. Ben bir ödemesem diğer ay maaş yatar yatmaz otomatik çekiyor zaten banka. Ben senden maaş alıyorum maaş! Serkan 29 Aralık 2025 14:31 Şu cevabı aldım şubeden başvuruyu yaptım bakalım ne olacak buradan paylaşırım Serkan 29 Aralık 2025 14:46 Resmen insanlarla dalga geçiyor VakıfBank.
Şubeye şikayete şubeye gidin diye mesaj atıyor. Şubeye gidiyoruz oradan da Red ediyor. Sırada vatandaş kim tabi deme?",,1/5,"Yaklaşık 10 yıldır VakıfBank maaş müşterisiyim ve maaşımı düzenli olarak VakıfBank’tan alıyorum. Daha bu ay hesabıma 73.000 TL maaş yattı, herhangi bir icralık durumum veya gecikmede olan borcum da bulunmuyor. Buna rağmen kredi kartı limit artışı talebim her gün başvurmama rağmen her seferinde redde...",#Kredi Kartı,840,,https://www.sikayetvar.com/vakifbank/maas-musterisinin-kredi-karti-limit-artisi-surekli-reddediliyor
VakifBank,34665628,2025-12-25,25 Aralık 2025 20:28,Uğur,VakıfBank Hesabım Bilgi Alınmadan Blokeli Ve Kullanılamıyor,"VakıfBank dijital bankacılık hesabıma 4 Ekim 2025 tarihinde, hiçbir borcum veya ödemem olmamasına rağmen, “Güvenliğiniz için hesabınız bloke edilmiştir” uyarısıyla erişim engellendi. Tarafıma önceden herhangi bir bilgilendirme yapılmadı ve bloke sebebi de belirtilmedi. Hesabımda rutin para gönderim
...
1
Destek
1
Yorum","VakıfBank 25 Aralık 2025 20:28    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"25.12.2025 tarihinde VakıfBank’taki hesabıma hiçbir şekilde bilgi verilmeden bloke konuldu. Hesabımda param bulunmasına rağmen internet bankacılığına da giriş yapamıyorum ve hesabımı kullanamıyorum. Konu ile ilgili müşteri hizmetlerini aradığımda, blokenin “güvenlik sebebiyle” konulduğu söylendi an...",#Hesap,3677,,https://www.sikayetvar.com/vakifbank/vakifbank-hesabim-bilgi-alinmadan-blokeli-ve-kullanilamiyor
VakifBank,34659808,2025-12-25,25 Aralık 2025 21:51,Mehmet,VakıfBank Hukuk Bürosunun Tehdit Ve Hakaret İçeren Aramaları,"Temmuz ayında VakıfBank’a ait borcumu tamamen ödedim ve elimde dekontum mevcut. Ancak Y***** A**** hukuk bürosu, ödenmiş olan bu borçla ilgili dosyayı kapatmadığı gibi, aile bireylerime – özellikle anneme – KVKK’ya aykırı şekilde borç mesajları göndermeye devam etti. Ayrıca beni ve ailemi farklı num
...","VakıfBank 25 Aralık 2025 21:51    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, Bize Ulaşın bölümünden, Müşteri İletişim Merkezimizden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,"VakıfBank kredi kartı borcum nedeniyle, bankanızın dosyamı devrettiği Y*** Hukuk Bürosu tarafından yaklaşık bir ay boyunca ciddi şekilde rahatsız ediliyorum. Konya’da ikamet ediyorum, söz konusu hukuk bürosunun İstanbul’da olduğunu biliyorum ve özellikle sabah saatlerinde sürekli aranıyorum. Borçlu...",#Kredi Kartı,3417,,https://www.sikayetvar.com/vakifbank/vakifbank-hukuk-burosunun-tehdit-ve-hakaret-iceren-aramalari
VakifBank,34659669,2025-12-25,25 Aralık 2025 11:20,Bilal,VakıfBank İzinsiz Yurt Dışı Çekim Ve Geciken İtiraz Süreci,"VakıfBank Vakıf Platinum Plus kredi kartım kopyalandığı için 2025 Kasım ayı sonunda kartımı kapattırıp yenisini talep ettim ve yaklaşık 10.000 TL tutarındaki harcamalar için şubeden harcama itirazında bulundum. Buna rağmen yaklaşık bir ay geçmesine karşın tarafıma herhangi bir iade yapılmadı. Sürec
...","VakıfBank 25 Aralık 2025 11:21    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,"VakıfBank Worldcard kredi kartımdan bilgim ve onayım olmadan yurt dışı kaynaklı bir para çekimi gerçekleşti. İşin dikkat çekici yanı, bu olaydan yaklaşık 2–3 hafta önce VakıfBank ile anlaşmalı pazarlama firmaları tarafından aranarak kredi kartı hilesine karşı bir “koruma paketi” satılmaya çalışılmas...",#Kredi Kartı,1246,,https://www.sikayetvar.com/vakifbank/vakifbank-izinsiz-yurt-disi-cekim-ve-geciken-itiraz-sureci
