operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url,banka_key,banka_label,ay_str,kelime_sayisi
Kuveyt Türk,32558652,2025-05-25,25 Mayıs 2025 20:16,Muhammet,"Kart Şifresi Alınamıyor, Hata Mesajı Alıyorum",,,Çözülmedi,,"Kart şifremi almak için 2848'e mesaj göndermem gerektiği söylendi ancak hata veriyor. 'Değerli müşterimiz, hizmetimiz şu an aktif değildir. Anlayışınız için teşekkür ederiz. B002' şeklinde bir hata mesajı alıyorum. Kartım var, her şeyim tamam ama şifremi alamıyorum. Bu sorun nasıl çözülecek?",#Banka Kartı,1064.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32560189,2025-05-26,26 Mayıs 2025 00:16,Barış,Davet Kodu Ödülü Belirtilen Sürede Gelmedi,"Merhabalar, ben davet et kazan kodumu kullanarak arkadaşımı davet ettim. Arkadaşım harcama yaptı. Ona 250 lira geri ücret geldi ama bana davet et 250 lira ücreti gelmedi. Bekledim uzun süre, hâlâ ne para geldi ne de mesaj geldi. Davet kodumu da doğru girdim.
1
Destek
1
Yorum","Kuveyt Türk 26 Mayıs 2025 10:10    (Şikayetten 9 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,1.0,"Davet kodunu girdim, 2 gün içinde geleceği belirtilmişti. Şu an 1 gün geçti, hala bir dönüş olmadı. Eğer belirtilen süre içinde gelmezse, bankanızı kullanmak gibi bir mecburiyetim yok. Bazı arkadaşlarıma da davet ödülü ulaşmamış. Sonuçta kazanç sağlayamayan siz olursunuz, benim için çok da önemli de...",,1056.0,0.0,https://www.sikayetvar.com/kuveyt-turk/davet-kodu-odulu-belirtilen-surede-gelmedi,KuveytTurk,Kuveyt Türk,2025-05,47
Kuveyt Türk,32561219,2025-05-26,26 Mayıs 2025 09:03,Mevlüt,Kuveyt Türk Ve Paraşüt Entegrasyon Eksikliği İşlerimizi Zorlaştırıyor,"Kuveyt Türk müşterisiyim müşteri hizmetlerini aradığımda sanki başka bankayı aramışım gibi muamele yapılıyor, ne genel merkez ne kayıtlı olduğum şubem
...","Kuveyt Türk 27 Mayıs 2025 16:52    (Şikayetten 1 gün sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır. Mevlüt 29 Mayıs 2025 15:41 Benimle iletişime geçilmedi, sonuca dair olumlu veya olumsuz bir açıklama yapılmadı",Çözüldü,1.0,"Binlerce ortak ticari müşterileri olan Kuveyt Türk ve paraşüt muhasebe programının banka entegrasyonunun olmaması işlerimizi kolaylaştırmıyor. Paraşüt yetkilileri sorunun Kuveyt Türk'ten kaynaklandığını bildiriyor. Yardımlarınızı rica ediyorum, sürekli kullandığım bankamı değiştirmek istemiyorum.",#Hesap,335.0,1.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-ve-parasut-entegrasyon-eksikligi-islerimizi-zorlastiriyor,KuveytTurk,Kuveyt Türk,2025-05,21
Kuveyt Türk,32562364,2025-05-26,26 Mayıs 2025 11:28,Yusuf,Kuveyt Türk Kredi Kartımdan İzinsiz Harcama Ve Yetersiz Destek,,,Çözülmedi,,Kuveyt Türk kredi kartımdan haberim olmadan onay kodu gelmeden alışveriş yapıldı. İtiraz ettim yetkilileri aradım zararım için olumlu dönüş yapılmadı. Şikayet edeceğimi söylediğim halde bizzat aradığım halde sadece mesajla olumsuz yanıt geldi. İnternet alışverişinde kart sahibinin bilgisi olmadan bu...,#Kredi,749.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32562477,2025-05-26,26 Mayıs 2025 11:37,Süleyman,Kuveyt Türk Kredi Kartı İle Emlak Vergisi Taksitlendirilmedi Mağduriyet Yaşadım,"10.07.2025 tarihinde Kuveyt Türk'ten gelen Sağlam Kart kredi kartı kampanya mesajına istinaden, gelir vergisi ödemelerini vade farksız 3 taksit imkânı ile ödemek için kampanyaya katıldım. Mesajda sadece Kuveyt Türk Mobil uygulaması ile ödenebileceği yazıyordu, bu nedenle uygulama dışındaki işlemlerd
...
3
Destek",Süleyman 29 Mayıs 2025 11:54 Ödeme yaptığım makbuzları bankaya gönderdim İnceleme yapıldıktan sonra 3 taksit yapıldı,Çözüldü,1.0,Kuveyt Türk sağlam kart kredi kartıyla emlak vergisi ödemesini yaptım. Daha önceden mesaj atarak 3 taksitle ödeme kaydımı oluşturmuştum. Fakat taksitlendirme yapmadı. 30.000 kişi sınırı dolmuşsa bunun bana bildirilmesi lazım. Bu kartla ilgili bu tip şikayetlerin olduğunu görüyorum.,#Sağlam Kart,867.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-kredi-karti-ile-emlak-vergisi-taksitlendirilmedi-magduriyet-yasadim,KuveytTurk,Kuveyt Türk,2025-05,42
Kuveyt Türk,32565112,2025-05-26,26 Mayıs 2025 15:07,Gamze,Kuveyt Türk'ten Eksper Ücreti Ve Vergi Hatası: Fazla Para Kesintisi,"Bankanızdan (Kuveyt Türk bankalar Caddesi şubesi) 6 Mayıs'ta yaptığımız konut kredisi başvuru süreci ile ilgili yaşadığımız mağduriyeti paylaşmak istiyorum. İlgili şube yetkilisi i*** bey'in referansı ile başvuruda bulunduk, ardından m**** bey adlı bireysel müşteri yetkilisi süreci yöneterek eksper
...
1
Yorum",Gamze 31 Mayıs 2025 15:47 Hala dönüş yapılmadı. Bu kadar süredir inceleme yapılıyor ve tarafımı hiç zahmet edip aramadılar.,Çözülmedi,1.0,Nisan ayında Kuveyt Türk bankasından konut kredisi çektik. Eksper süreci ile ilgili yetkili hesaba 18000 TL atmamızı talep etti. Daha sonra tüm kredi işlemleri ve eksper süreci bittikten sonra mayıs ayında kredi ödemesi için para attığımda hesaptaki paramın bir kısmına bloke konulduğunu gördüm. Sebe...,#Ekspertiz,1820.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turkten-eksper-ucreti-ve-vergi-hatasi-fazla-para-kesintisi,KuveytTurk,Kuveyt Türk,2025-05,41
Kuveyt Türk,32565187,2025-05-26,26 Mayıs 2025 15:04,Merve,Aldığım Hizmetin Sağlanmaması Ve Hesap Denetimi Talebi,,,Çözülmedi,,"Merhaba, E*** K****** isimli kişiye Kuveyt Türk Bankası'ndaki hesabına EFT yaptım. Kendisini sosyal medya üzerinden tarot danışmanı olarak tanıttı. Bana hizmet vereceğini söyleyerek önce ödeme aldı, ardından iletişimi kesti. İletişim bilgilerimi paylaştım, konuşmalar kayıtlı. IBAN bilgileri elimde...",#EFT,850.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32565737,2025-05-26,26 Mayıs 2025 15:53,Seanordingwi,İlgisiz Müşteri Temsilcisi Nedeniyle İade Talebim Sonuçsuz Kaldı,,,Çözülmedi,,"Bugün görüşmüş olduğum müşteri temsilcisi o kadar ilgisizdi ki, muhtemelen üşendiğinden ilgilenmedi. Konu şu: Trendyol'dan yapmış olduğum ürünün para iadesi için internet paketim olmadığı için beyefendiye talep açmalarını ve durumu dipnot olarak iletmesini istedim. Ancak beyefendi, 'Böyle bir yetkim...",#Banka Kartı,706.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32566445,2025-05-26,26 Mayıs 2025 16:41,Burak,Kredi Puanım Yüksek Olmasına Rağmen Finansman Onaylanmadı,"30.000 TL'lik, 9 ay taksitli ve 2 ay sonra ödemeye başlanan faizsiz finansman kampanyası için çevrim içi başvuru yaptım. Bu kapsamda ihtiyaç kartına yönlendirildim. Ancak başvuru sırasında, tüm kredi ödemelerimi zamanında yapmış ve kredi puanı 1500'lerin üzerinde olan biri olarak uygun görülmediğime
...","Kuveyt Türk 27 Mayıs 2025 09:51    (Şikayetten 17 saat sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözüldü,1.0,"30.000 TL'lik, 9 ay taksitli ve 2 ay sonra ödemeye başlanan faizsiz finansman kampanyası için çevrim içi başvuru yaptım. Bu kapsamda ihtiyaç kartına yönlendirildim. Ancak başvuru sırasında, tüm kredi ödemelerimi zamanında yapmış ve kredi puanı 1500'lerin üzerinde olan biri olarak uygun görülmediğime...",#Kredi,1108.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kredi-puanim-yuksek-olmasina-ragmen-finansman-onaylanmadi,KuveytTurk,Kuveyt Türk,2025-05,43
Kuveyt Türk,32566614,2025-05-26,26 Mayıs 2025 16:54,Mehmet,"Hesabım Bilgi Verilmeden Kapatıldı, İşlem Yapamıyorum","Yaklaşık 20 gün önce Kuveyt Türk banka hesabım hiçbir şekilde bilgilendirme yapılmadan kapatıldı. Hesabımın kapatıldığını tesadüfen fark ettim ve hemen müşteri hizmetlerini aradım. Ancak müşteri temsilcisiyle görüştüğümde yüzüme telefon kapatıldı ve hiçbir açıklama yapılmadı. Hesabımda herhangi bir
...",,Çözülmedi,1.0,"Kuveyt Türk hesabımda herhangi bir işlem yapmadığım halde, hesabınız kapatıldı şeklinde bir mesaj aldım. Bu durum benim bilgim dahilinde değil ve kesinlikle memnun değilim. Şu an hiçbir işlem yapamıyorum. Herhangi bir bilgilendirme almadım. Bu konuda bir çözüm bekliyorum. Acil lütfen.",,293.0,0.0,https://www.sikayetvar.com/kuveyt-turk/hesabim-bilgi-verilmeden-kapatildi-islem-yapamiyorum,KuveytTurk,Kuveyt Türk,2025-05,38
Kuveyt Türk,32569121,2025-05-26,26 Mayıs 2025 20:25,Hamdüsena,Kuveyt Türk Mobil Uygulamasında Zararlı Yazılım Hatası Ve Erişim Sorunu,,,Çözülmedi,,Kuveyt Türk mobil hesabıma zararlı yazılım hatası verdiği için giriş yapamıyorum. Telefonumu tarafım zararlı bir veri yok. Ne yapmam gerekiyor? Neden böyle bir hata veriyor? Başka banka mobil hesaplarımda böyle bir hata vermemektedir. Bir çözüm yolu var mıdır? Yardımcı olursanız sevinirim. Teşekkür...,#Hesap,3402.0,1.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32569219,2025-05-29,29 Mayıs 2025 13:23,Nada,Lidio Ödeme Hizmetleri Yanlış Hesaba Çekilen Paralarımın İadesini İstiyorum,,,Çözülmedi,,"Tek anneyim ve bir kızım var, bütün gün çalışıyorum. Ekmeğimizi kazanmak için biraz para biriktirdim çünkü ameliyatım var. A101 sayfası üzerinden alışveriş yapmak istedim. Ödeme sırasında banka kodu geldi, girdim. 2 bin küsur ödeme olması gerekirken, üç kez 2 bin küsur ve bir kez 12 bin küsur olmak...",,486.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32570624,2025-05-26,26 Mayıs 2025 23:00,Ayhan,İnternet Bankacılığına Erişimde Anlamsız Engeller,,,Çözülmedi,,Kuveyt Türk'te Hesabım Var. İnternet bankacılığı bloke olduğu için internet bankacılığını açmam için kredi kartı istiyor ama Kredi kartımın da vadesi dolmuş hiçbir şekilde internet bankacılığımı açamıyorum. Böyle saçma bir uygulama olabilir mi Ben Hesabıma nasıl erişeceğim.,#Hesap,270.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32570964,2025-05-26,26 Mayıs 2025 23:47,Mohammad,Kuveyt Türk Kredi Kartı İlk Kullanım Ücretinin Haksız Tahsilatı,"6593 ile biten Kuveyt Türk Miles&Smiles Platinum kredi kartı ekstresinde, 30.05.2025 tarihinde yansıtılan 890,48 TL tutarındaki “Kartın ilk kullanım ücreti” ile 44,52 TL tutarındaki “Kartın ilk kullanım ücreti BSMV” bedelleri, gerekçesiz ve yasal dayanağı olmaksızın tarafımdan tahsil edilmiştir. Sö
...",,Çözülmedi,1.0,"9084 ile biten Kuveyt Türk Miles&Smiles Platinum kredi kartı ekstresinde, 21.05.2025 tarihinde yansıtılan 890,48 TL tutarındaki “Kartın ilk kullanım ücreti” ile 44,52 TL tutarındaki “Kartın ilk kullanım ücreti BSMV” bedelleri, gerekçesiz ve yasal dayanağı olmaksızın tarafımdan tahsil edilmiştir. Sö...",#Kredi Kartı,1591.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-kredi-karti-ilk-kullanim-ucretinin-haksiz-tahsilati,KuveytTurk,Kuveyt Türk,2025-05,40
Kuveyt Türk,32571624,2025-05-27,27 Mayıs 2025 01:32,Miraç,"Hesabım Bloke Edildi, Bilgi Ve Çözüm Bekliyorum",,,Çözülmedi,,Kuveyt hesabımdaki toplam bakiye fazla iken kullanılabilir bakiyem ise daha az. Hesabımın neden bloke edildiği konusunda hiçbir fikrim yok. Hesabımın neden bloke edildiği konusunda bilgi almak ve bu bloke işleminin en kısa zamanda kaldırılmasını istiyorum.,#Hesap,271.0,1.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32572272,2025-05-27,27 Mayıs 2025 07:45,Ahmet,Kuveyt Türk’te Sim Bloke Sorunu Ve Zorunlu Şube Ziyareti Mağduriyeti,,,Çözülmedi,,Kuveyt Türk hesabım var. Mobil bankacılığa giriş yapamıyorum. 5069****23 sim bloke olmuş. Kaldırmaya çalışıyorum. Kart bilgisi istiyor. Ben kart taşımak ya da bulundurmak zorunda değilim. Müşteri temsilcisini arıyorum T. C. Bilgilerimi giriyorum. T. C. İle işlem yapmayıp önce sim bloke kaldır diyor....,,3422.0,1.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32572780,2025-05-27,27 Mayıs 2025 09:45,Serkan,Şehremini Şubesinde Sürekli Hizmet Aksaklığı Yaşıyorum,"Kuveyt Türk Gıda Çarşısı şubesindeyim. Yaklaşık olarak 7 yıldır Moneygram ile para gönderip alırım. Ancak bu şubeye ne zaman uğrasam ""sistem çalışmıyor"" ya da ""Biz güvenlik gerekçesi ile Moneygram gönderi hizmeti vermiyoruz"" diyorlar. Buradan çıkıp en yakın diğer şubeye gittiğimde işlemim hemen yapı
...",,Çözülmedi,1.0,Fatih Şehremini Başvekil Caddesi'ndeki bu bankaya ne zaman gitsem hiçbir işimi halledemedim. Monegram olarak çalıştıklarını söylüyorlar ama her gittiğimde 'bu sistem yok' deniyor. Eğer bu işi yapmayacaksanız yapmayın. Başkaları geçsin ya da başkaları çalıştırsın.,#Döviz Kuru,278.0,1.0,https://www.sikayetvar.com/kuveyt-turk/sehremini-subesinde-surekli-hizmet-aksakligi-yasiyorum,KuveytTurk,Kuveyt Türk,2025-05,44
Kuveyt Türk,32573109,2025-05-27,27 Mayıs 2025 10:19,Barış,Kuveyt Türk Alanya Şubesinde Çalışanların İlgisiz Ve Kaba Tavırları,"Müşterisi olduğum Kuveyt Türk Mersin Çarşı şubesindeki sorumlu banka personeli F*** bey'e telefonla bir türlü ulaşamıyorum. Mesajlarıma geri dönüş alamıyorum. Bankaya gittiğim zaman kusura bakmayın dönecektim işte şu sebepten dolayı dönemedim diye bahaneler üretiyor. Sizin işleminiz uzun ben sizi a
...","Kuveyt Türk 27 Mayıs 2025 11:11    (Şikayetten 51 dakika sonra) Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.",Çözülmedi,3.0,"Merhaba, iyi günler. Alanya Sanayi Sitesi Kuveyt Türk Bankası çalışanları sürekli olarak müşterileri azarlıyor ve doğru şekilde yönlendirmiyorlar. Ayrıca işimizi halletmemek için sürekli bahaneler üretiyorlar. Bir an önce uyarılmaları ve kendilerine gelmelerinin sağlanmasını istiyorum.",#Para Çekme,457.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-alanya-subesinde-calisanlarin-ilgisiz-ve-kaba-tavirlari,KuveytTurk,Kuveyt Türk,2025-05,41
Kuveyt Türk,32573225,2025-05-27,27 Mayıs 2025 10:30,İsmail,,,,Çözüldü,,,,0.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32573772,2025-05-27,27 Mayıs 2025 11:33,Vedat,"Kuveyt Türk Beylikdüzü Şubesi Telefonlara Cevap Vermiyor, Kiralık Kasa İşlemleri Aksıyor",,,Çözülmedi,,Kuveyt Türk Beylikdüzü e5 şubesi telefonları açmıyor 1 haftadır ulaşmaya çalışıyorum. Kiralık kasa yenileme ücreti ve süresi dolduğu için görüşmemiz gerekir. Telefonlara bakan yok gerekli geri dönüşlerin yapılmasını rica ediyorum. Talep ile ilgili umarım ilgilenen olur,#Kiralık Kasa,4009.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32574279,2025-05-27,27 Mayıs 2025 12:03,Funda,Kuveyt Türk İade Ödemesi Aylardır Yapılmıyor,"03.08.2025 tarihinde Temu üzerinden 15 adet farklı ürün siparişi verdim. Ancak onay kodu olmadan, farkında olmadan alışverişim tamamlandı. Hemen ardından siparişi iptal ettim ve Temu’nun sitesinde iptal bildirimi aldım. Buna rağmen kredi kartımdan (Kuveyt Türk) ödeme çekildi. Siparişimin iptal edilm
...",,Çözüldü,5.0,"Temu’dan iade işlemi yaptım. Aylardır Kuveyt Türk, yatırılan tutarı ödemiyor. Çin’den Temu ile iletişim kuruyorum. Biz ödemeyi yaptık, dekontu gönderiyorlar ama Kuveyt Türk’ten sadece bir onay alamıyorum. Neredeyse 3 ay oldu. Ödeme ile ilgili hâlâ bir geri dönüş yok.",,248.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-iade-odemesi-aylardir-yapilmiyor,KuveytTurk,Kuveyt Türk,2025-05,41
Kuveyt Türk,32575153,2025-05-27,27 Mayıs 2025 13:20,Rıfkı,Kuveyt Türk'ten Kart Limiti Mağduriyeti: Uzun Süredir Artmıyor!,"Kuveyt Türk Katılım Bankası kredi kartımın limitini her nedense bir türlü artırmıyor, 8-9 ay oldu. Kartı zor bela aldım, bu defa da limit bir türlü artmıyor. 10 bin TL limit nedir, şaka mısınız? Arkadaş, 2003'ten beri sizinle çalışıyorum. Emekli maaşım da sizde, hesaplarımda sürekli para var, gecikme vs. vukuatımız olmadı. Diğer bankalarla da sorunum yok, değerlendirme kriterlerinize takılıp duruyoruz. Nedir arkadaş, değerlendirme kriteriniz? Bankanızda 10 milyon dolarımız mı olacak da 50 bin TL limit vereceksiniz? Ayıptır ve bu kadar cimri bir bankacılık anlayışı olamaz. Diğer bankalar bana kart vermek için sıraya giriyorlar. Eğer bu limit artmazsa emekli maaşımı taşıyacağım, hesaplarımı boşaltıp kapatacağım, tüm banka kartlarımı ve kredi kartımı da kapatacağım. Bu kadarı ile de kalmayacak, her platformda sizi eleştirmekten geri kalmayacağım. Hodri meydan.","Değerli Müşterimiz,

Tarafımıza iletmiş olduğunuz talebiniz kayıt altına alınmıştır. En kısa süre içerisinde iletişim bilgilerinizden sizinle görüşme sağlanacaktır.

Kuveyt Türk Katılım Bankası tüm bankacılık işlemlerinizde, internet ve telefon bankacılığı, şubeleri ve müşteri hizmetleri ile her zaman yanınızdadır.
devamını gör",Çözüldü,4.0,"Kuveyt Türk Katılım Bankası kredi kartımın limitini her nedense bir türlü artırmıyor, 8-9 ay oldu. Kartı zor bela aldım, bu defa da limit bir türlü ar...",#Kredi Kartı,2024.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turkten-kart-limiti-magduriyeti-uzun-suredir-artmiyor,KuveytTurk,Kuveyt Türk,2025-05,123
Kuveyt Türk,32576040,2025-05-27,27 Mayıs 2025 14:31,Fatih,"Kuveyt Türk Kartım 9 Gündür Teslim Edilmedi, Mağduriyetim Giderilmiyor",,,Çözülmedi,,"Benim Kuveyt Türk kartım Kuryenet'e verilmiş, 9 gündür bana ulaşmadı. Beni telefonla arayan da olmadı, hiçbir şekilde iletişime geçemiyorum. Çok mağdur oldum. İlgilenen kimse yok ve hiçbir şekilde benimle iletişime geçilmedi. Mağduriyetimin giderilmesini önemle rica ederim.",#Banka Kartı,206.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32576397,2025-05-27,27 Mayıs 2025 14:57,Rızvan,Kredi Kartı Limit Artışı İçin Şubeye Gitme Zorunluluğu Müşteriyi Zorluyor,,,Çözülmedi,,Kuveyt Turk kredi kart limitimi internet bankacılığı üzerinden arttıramıyorum. Müşteri hizmetlerini aradım şubeye gidin diyorlar. Başka bankalarda limitim de yok Bu kadar zor olmamalı😌 Mevcut limitim düşük zaten Severek kullandığım bankaydı. Bu gidişle hesabımı kapatacağım.,#Kredi Kartı,107.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32579331,2025-05-27,27 Mayıs 2025 18:24,Coşkun,Kuveyt Türk Transfer Ücretindeki Beklenmedik Yüksek Tutar Şaşkınlığı,"Kuveyt Türk Büyükçekmece Şubesine para yatırmak için gittim, gişedeki personel bana parayı hesabımda tutup tutmayacağımı sordu. Açıkçası, paramı ne yapacağımı sorma yetkisi olduğunu düşünmüyorum ve bu soruya karşı normalde ""sizi ilgilendirmez"" derdim ama boşluğuma geldi ve cevap verdim. Paranın bir
...
1
Yorum",,Çözülmedi,1.0,"Fahiş para transfer ücreti Kuveyt Türk Katılım Bankası'nda bulunan dolar hesabımdan transfer yapmak durumundaydım. İşlemi kontrol ederken bankanın transfer ücretini görünce gözlerime inanamadım. Başka bir bankada 254 TL'ye yapılan işlem için Kuveyt Türk tam 30 katı, 7636,2 TL transfer ücreti talep...",#Dolar,1357.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-transfer-ucretindeki-beklenmedik-yuksek-tutar-saskinligi,KuveytTurk,Kuveyt Türk,2025-05,43
Kuveyt Türk,32581296,2025-05-27,27 Mayıs 2025 21:33,Özkan,Kuveyt Türk Mobil Uygulamasında Yeni Müşteri Kaydı Sorunu Ve Şubeye Yönlendirme,"Kuveyt Türk’e yeni müşteri olmak için bugün iki kez mobil uygulama üzerinden başvuru yaptım. Kimlik bilgilerimi eksiksiz girmeme rağmen, sistem başvurumu tamamlamama izin vermedi ve beni şubeye yönlendirdi. Herhangi bir hata mesajı veya ek açıklama da sunulmadı. Başvurumu tamamen internet üzerinden,
...",,Çözülmedi,1.0,Ben Kuveyt Türk mobil üzerinden yeni Müşteri olarak kayıt olmak istiyorum ama mobil uygulamadan kayıt olmuyor. Şubeye gitmelisiniz diye hata bildirimi alıyorum. Bana dönüş yapar mısınız? Neden kayıt olamıyorum şubeye gitmeye vaktim yok lütfen yardımcı olur musunuz?,#Hesap Açma,832.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-mobil-uygulamasinda-yeni-musteri-kaydi-sorunu-ve-subeye-yonlendirme,KuveytTurk,Kuveyt Türk,2025-05,42
Kuveyt Türk,32581786,2025-05-27,27 Mayıs 2025 22:28,Fatih,Kuveyt Türk Kart Teslimatı Sürekli Gecikiyor,"Merhabalar, Yaklaşık 2 hafta önce Kuveyt Türk'ten Mastercard ödeme yöntemine sahip kartımı iptal edip yerine TROY ödeme sistemi olan bir kart talep ettim. Ancak kartım mobil şubede görünmesine rağmen ne tarafıma kartın aslı, ne de kurye ya da basıldığına dair bir bildirim ulaşmadı. Farklı bankalarda
...",,Çözüldü,1.0,Kuveyt Türk Troy karttan Mastercard'a geçmek için talep açtım. Yaklaşık iki haftadır kartım gelmedi. Dağıtıma çıktığına dair ileti aldım ama ne hikmetse kartım gelmedi. Daha sonra gün içerisinde geleceğine dair bir yazı daha aldım ama nedense kart bir türlü elime ulaşmadı. Bu şikayeti M***** A*** B*...,#Banka Kartı,553.0,0.0,https://www.sikayetvar.com/kuveyt-turk/kuveyt-turk-kart-teslimati-surekli-gecikiyor,KuveytTurk,Kuveyt Türk,2025-05,46
Kuveyt Türk,32582169,2025-05-27,27 Mayıs 2025 23:16,Ömer,Elite Müşteri Olmama Rağmen Gezgin Statüsüne Geçemiyorum,"Kuveyt Türk bankasında çok uzun zamandır hesabım bulunuyor. Yıllardır maaş bankam hangisi olursa olsun, maaşım yatar yatmaz parayı Kuveyt Türk'e transfer ederim. OGS, HGS işlemlerim olsun, para transferlerim olsun her türlü finansal işlemi bu banka üzerinden yaparım. Bu zamana kadar bu bankadan hiçb
...
1
Yorum",,Çözülmedi,1.0,"Kuveyt Türk hesabımdaki mevduat&fon vs toplamı 400.000 TL altında olduğu için Elite olmama rağmen yolcu kategorisindeyim, bundan dolayı gezgine geçmek için diğer bankalardaki mevduat &fonları bozup Kuveyt Türk'e transfer ettim, hâlâ gezgin olmadım. Daha kaç gün beklemem gerekiyor? Aylık 10.000 mik d...",#Miles and Smiles,475.0,0.0,https://www.sikayetvar.com/kuveyt-turk/elite-musteri-olmama-ragmen-gezgin-statusune-gecemiyorum,KuveytTurk,Kuveyt Türk,2025-05,46
Kuveyt Türk,32585117,2025-05-28,28 Mayıs 2025 11:30,Gaye,Kuveyt Türk'te Hesap Kapatmaya Zorlama Sorunu,,,Çözülmedi,,"İstanbul Yeşilpınar şubesi Kuveyt Türk Bankası'nda banka hesaplarımı aktif olarak kullanan bir bireyim. Kuveyt Türk'e ne zaman para yatırmak istesem, banka çalışanları tarafından parayı hesabıma yatırmam için şart koşuluyor, hatta hesabımı kapatmam yönünde zorlamalar yapılıyor.",#Hesap,476.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32585593,2025-05-28,28 Mayıs 2025 12:02,İbrahim,Kuveyt Türk'ten Alınan Yıllık Kart Aidatının İadesini Talep Ediyorum,,,Çözülmedi,,"Sonu 5293 ile biten Kuveyt Türk Katılım Bankası A.Ş. kredi kartımdan, 21 Mayıs 2025 tarihinde 935,00 Türk Lirası yıllık üyelik ücreti alınmıştır. Yıllık üyelik ücreti adı altında alınan bu ücretin iadesini talep ediyorum. Tüketici Kanunu'nun 28 Mayıs 2014 tarihli ve 6502 sayılı 31. maddesinin 3. fık...",#Kredi Kartı,1818.0,1.0,,KuveytTurk,Kuveyt Türk,2025-05,0
Kuveyt Türk,32587052,2025-05-28,28 Mayıs 2025 14:10,Fırat,Kuveyt Türk Müşteri Hizmetlerine Ulaşamıyorum,,,Çözülmedi,,"Kuveyt Türk müşteri hizmetlerine hiçbir şekilde ulaşamıyorum. Sadece müşteri numaramı öğrenmem gerekiyor. Ordu Şubesi ise telefona bile bakmıyor. Sayın Kuveyt Türk temsilcileri, lütfen bu konuda yardımcı olun.",,1349.0,0.0,,KuveytTurk,Kuveyt Türk,2025-05,0
